Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time (s),CalculationTime (s),Roll (deg),SteeringAngle (deg),RollRate (deg),ControlInput (deg),gy (rad/s),gz (rad/s),ax (g),ay (g),az (g),imu_read_timing (s),SteerMotorCurrent (A)
10:33:38.462117,5.53703,0.00618,-0.66843,-12.49459,3.59954,-22.51622,0.00063,-0.06285,-0.04160,0.02239,0.98399,5.52638,0.10012
10:33:38.474498,5.54848,0.00718,-0.63824,-12.80919,3.13579,-21.57243,-0.00334,-0.06697,-0.05039,0.00610,0.98057,5.53802,0.00977
10:33:38.483151,5.55805,0.00625,-0.57279,-13.05243,3.09204,-21.57243,-0.00120,-0.06193,-0.05350,0.05777,0.98491,5.54678,0.00733
10:33:38.493098,5.56800,0.00600,-0.51339,-13.28919,3.65204,-20.13243,-0.00349,-0.05292,-0.06435,0.04203,0.99009,5.55665,0.05861
10:33:38.504457,5.57910,0.00674,-0.46783,-13.51946,3.94954,-19.44162,0.00140,-0.04208,-0.07088,0.02056,0.99143,5.56723,0.09280
10:33:38.513514,5.58843,0.00586,-0.42747,-13.73514,3.70454,-18.79459,-0.00166,-0.03506,-0.05612,0.01787,0.99991,5.57796,0.05372
10:33:38.526538,5.60108,0.00804,-0.39687,-13.96703,3.48579,-18.09892,0.00201,-0.03002,-0.05618,0.01251,0.98204,5.58798,0.00488
10:33:38.533777,5.60869,0.00529,-0.35231,-14.19892,3.16204,-17.40324,0.00338,-0.02803,-0.03404,0.03196,0.98204,5.59819,0.00000
10:33:38.545554,5.61987,0.00609,-0.31309,-14.42757,2.97829,-16.71730,-0.00059,-0.03475,-0.02513,0.02849,0.98216,5.60847,0.00000
10:33:38.555362,5.63025,0.00611,-0.29177,-14.62216,2.68079,-16.13351,0.00231,-0.03872,-0.00939,0.01165,0.98905,5.61894,0.00000
10:33:38.565774,5.64069,0.00618,-0.24156,-14.81676,2.43579,-15.54973,-0.00196,-0.04407,-0.01739,0.04642,0.99924,5.63022,0.00000
10:33:38.577363,5.65226,0.00694,-0.17834,-15.01459,2.68954,-14.95622,-0.00120,-0.04498,0.00439,0.06057,0.99357,5.64094,0.00000
10:33:38.586217,5.66113,0.00553,-0.15270,-15.18000,2.69829,-14.95622,-0.00212,-0.04559,0.00201,0.02111,0.99619,5.65069,0.00000
10:33:38.597876,5.67202,0.00619,-0.14941,-15.34703,2.71579,-13.95892,0.00140,-0.03781,0.02086,-0.00476,0.98783,5.66052,0.00000
10:33:38.606769,5.68168,0.00549,-0.10672,-15.50919,2.57579,-13.47243,0.00017,-0.02925,0.03233,0.04050,0.99412,5.67100,0.00000
10:33:38.617597,5.69250,0.00595,-0.07291,-15.66811,2.73329,-12.99568,-0.00425,-0.01780,0.03282,0.03007,0.99186,5.68114,0.00000
10:33:38.628182,5.70309,0.00618,-0.04227,-15.81892,2.50579,-12.54324,-0.00181,-0.01398,0.03916,0.02843,0.99363,5.69172,0.00000
10:33:38.638570,5.71328,0.00600,0.00841,-15.95838,2.75079,-12.12486,-0.00166,-0.00421,0.03306,0.05014,0.99790,5.70207,0.00000
10:33:38.649661,5.72406,0.00632,0.05451,-16.10595,2.48829,-11.68216,-0.00288,-0.00314,0.03465,0.04868,0.99302,5.71238,0.00000
10:33:38.659653,5.73454,0.00643,0.08615,-16.24865,2.74204,-11.25405,-0.00654,-0.00039,0.03105,0.02843,0.99607,5.72314,0.00000
10:33:38.670150,5.74506,0.00659,0.11493,-16.39459,2.77704,-10.81622,-0.00105,0.00022,0.02647,0.02281,0.98478,5.73459,0.00000
10:33:38.680573,5.75547,0.00678,0.13749,-16.51459,2.05079,-10.81622,-0.00196,-0.00283,0.01427,0.03001,0.98979,5.74418,0.00000
10:33:38.691096,5.76598,0.00692,0.15876,-16.61838,2.10329,-10.14486,0.00017,-0.00146,-0.00384,0.02629,0.99162,5.75466,0.00000
10:33:38.701282,5.77567,0.00608,0.18043,-16.72703,1.87579,-10.14486,-0.00242,0.00419,-0.00647,0.03178,0.99235,5.76422,0.00488
10:33:38.711237,5.78613,0.00618,0.20004,-16.82757,1.77079,-9.51730,-0.00089,0.00541,-0.02056,0.02885,0.99101,5.77480,0.00244
10:33:38.722064,5.79643,0.00629,0.23362,-16.92162,1.54329,-9.23514,-0.00380,0.00831,-0.01409,0.04886,0.98716,5.78480,0.01221
10:33:38.731840,5.80675,0.00624,0.26033,-17.01568,1.44704,-8.95297,-0.00013,0.00862,-0.02940,0.04185,0.98893,5.79533,0.01465
10:33:38.741953,5.81685,0.00598,0.26784,-17.10811,0.99204,-8.67568,-0.00257,0.00801,-0.03245,0.02599,0.98613,5.80547,0.03419
10:33:38.753219,5.82812,0.00689,0.27488,-17.21027,0.68579,-8.36919,0.00094,0.00526,-0.04569,0.02824,0.98881,5.81679,0.05128
10:33:38.762683,5.83757,0.00598,0.28775,-17.29459,0.34454,-8.36919,0.00170,-0.00207,-0.04349,0.04002,0.98491,5.82631,0.04151
10:33:38.773555,5.84847,0.00637,0.29771,-17.39189,0.19579,-7.82432,-0.00334,-0.00574,-0.04410,0.03812,0.98204,5.83695,0.03419
10:33:38.784465,5.85936,0.00691,0.30824,-17.49081,-0.04921,-7.52757,0.00033,-0.01047,-0.04752,0.04215,0.98765,5.84798,0.05861
10:33:38.793872,5.86877,0.00595,0.31309,-17.57351,-0.25046,-7.52757,-0.00028,-0.01154,-0.04593,0.03764,0.98173,5.85743,0.10256
10:33:38.805144,5.88004,0.00680,0.31155,-17.66595,-0.59171,-7.00216,0.00063,-0.00909,-0.03977,0.03556,0.98948,5.86874,0.02442
10:33:38.815660,5.89057,0.00669,0.30112,-17.76324,-0.70546,-6.71027,0.00445,-0.01139,-0.03453,0.02611,0.98979,5.87925,0.01709
10:33:38.826592,5.90084,0.00610,0.28737,-17.85081,-1.13421,-6.44757,0.00323,-0.01245,-0.02788,0.02684,0.99406,5.88937,0.02442
10:33:38.836382,5.91126,0.00617,0.27609,-17.93838,-1.50171,-6.18486,0.00537,-0.01444,-0.02952,0.03440,0.99473,5.89990,0.00733
10:33:38.846793,5.92168,0.00622,0.26740,-18.02270,-1.73796,-5.93189,0.00384,-0.01627,-0.01415,0.03977,0.99271,5.91032,0.00000
10:33:38.856836,5.93175,0.00598,0.25277,-18.10541,-1.72921,-5.68378,0.00399,-0.01459,-0.01281,0.03324,0.98905,5.92111,0.00000
10:33:38.867393,5.94133,0.00535,0.24036,-18.18486,-1.91296,-5.68378,0.00079,-0.01627,-0.00067,0.03544,0.98240,5.93093,0.00000
10:33:38.877653,5.95257,0.00563,0.23105,-18.27081,-2.01796,-5.18757,-0.00013,-0.01322,-0.00342,0.04264,0.98625,5.94185,0.00000
10:33:38.888241,5.96316,0.00558,0.21286,-18.35351,-1.95671,-4.93946,0.00277,-0.01032,0.00409,0.03093,0.98814,5.95249,0.00000
10:33:38.899953,5.97486,0.00692,0.18870,-18.42486,-1.86046,-4.72541,0.00399,-0.01276,0.00146,0.02196,0.99296,5.96278,0.00000
10:33:38.909754,5.98465,0.00652,0.16183,-18.48811,-1.88671,-4.53568,0.00766,-0.00741,0.01665,0.01800,0.98820,5.97277,0.00000
10:33:38.920723,5.99465,0.00615,0.14536,-18.54649,-1.94796,-4.36054,0.00170,-0.00390,0.01092,0.03148,0.99229,5.98329,0.00000
10:33:38.929937,6.00483,0.00598,0.13187,-18.59514,-2.05296,-4.21459,0.00369,-0.00436,0.01501,0.03495,0.98808,5.99347,0.00000
10:33:38.940708,6.01560,0.00638,0.11619,-18.65189,-1.70296,-4.04432,0.00017,0.00282,0.01324,0.02898,0.99180,6.00401,0.00000
10:33:38.951425,6.02633,0.00676,0.09701,-18.71027,-1.41421,-3.86919,-0.00028,0.00419,0.00878,0.02135,0.99332,6.01463,0.00000
10:33:38.961195,6.03609,0.00612,0.08017,-18.76541,-1.41421,-3.70378,-0.00028,0.00541,0.00836,0.02275,0.98918,6.02470,0.00000
10:33:38.971584,6.04649,0.00632,0.05303,-18.80757,-1.43171,-3.57730,0.00247,0.00648,-0.00256,0.01141,0.99113,6.03513,0.00488
10:33:38.982796,6.05768,0.00655,0.02858,-18.84486,-1.55421,-3.46541,0.00537,0.00496,-0.00189,0.01677,0.98820,6.04632,0.00000
10:33:38.993393,6.06829,0.00665,0.00958,-18.88378,-1.23046,-3.34865,-0.00181,0.00526,-0.01354,0.01781,0.99015,6.05697,0.00488
10:33:39.003227,6.07812,0.00612,-0.00085,-18.91622,-1.23921,-3.34865,0.00124,0.00725,-0.01068,0.02629,0.98844,6.06681,0.00733
10:33:39.014030,6.08893,0.00673,-0.01469,-18.94703,-1.08171,-3.15892,0.00247,0.00511,-0.02001,0.02184,0.99076,6.07777,0.03175
10:33:39.024006,6.09891,0.00636,-0.02704,-18.98108,-1.16046,-3.15892,0.00415,0.00190,-0.02635,0.02251,0.98869,6.08740,0.04151
10:33:39.034133,6.10903,0.00614,-0.04769,-19.01838,-0.88046,-2.94486,0.00399,0.00312,-0.03318,0.01043,0.98564,6.09781,0.06838
10:33:39.044512,6.11942,0.00617,-0.06979,-19.05568,-1.14296,-2.83297,-0.00074,0.00098,-0.03526,0.01128,0.98686,6.10804,0.10256
10:33:39.055172,6.13006,0.00637,-0.09265,-19.09622,-1.10796,-2.71135,0.00185,-0.00070,-0.03483,0.01019,0.98442,6.11875,0.07814
10:33:39.066030,6.14024,0.00636,-0.10807,-19.13351,-1.27421,-2.59946,0.00628,0.00037,-0.04130,0.02080,0.98448,6.12977,0.02686
10:33:39.075769,6.15068,0.00643,-0.11756,-19.16757,-0.82796,-2.59946,0.00292,-0.00161,-0.03422,0.02013,0.98430,6.13905,0.07082
10:33:39.087147,6.16204,0.00743,-0.13518,-19.20486,-0.84546,-2.38541,0.00384,-0.00283,-0.03562,0.01269,0.98918,6.15020,0.04640
10:33:39.097044,6.17168,0.00671,-0.14665,-19.24216,-0.93296,-2.38541,0.00521,-0.00497,-0.02666,0.01891,0.98954,6.15977,0.08303
10:33:39.106654,6.18154,0.00621,-0.16110,-19.27784,-0.61796,-2.16649,0.00048,-0.00635,-0.02117,0.01251,0.99155,6.17022,0.04396
10:33:39.117401,6.19230,0.00655,-0.17607,-19.31514,-0.49546,-2.05459,0.00048,-0.00635,-0.02019,0.01000,0.98850,6.18038,0.01709
10:33:39.127532,6.20244,0.00618,-0.19285,-19.34919,-0.71421,-1.95243,0.00338,-0.00497,-0.01635,0.01061,0.98826,6.19108,0.01954
10:33:39.137705,6.21259,0.00609,-0.20126,-19.38162,-0.67921,-1.85514,0.00140,-0.00482,-0.01647,0.01915,0.99009,6.20126,0.01221
10:33:39.148163,6.22307,0.00620,-0.20723,-19.41405,-0.38171,-1.75784,0.00017,-0.00711,-0.00610,0.01848,0.98826,6.21171,0.00977
10:33:39.159433,6.23433,0.00709,-0.21507,-19.44973,-0.27671,-1.65081,0.00124,-0.00909,-0.00329,0.01525,0.99107,6.22288,0.00488
10:33:39.169846,6.24474,0.00701,-0.22080,-19.48378,0.06454,-1.54865,0.00292,-0.00940,-0.00037,0.01324,0.98802,6.23316,0.00488
10:33:39.180845,6.25519,0.00709,-0.22817,-19.51297,0.02954,-1.46108,-0.00089,-0.00955,-0.00195,0.01171,0.99204,6.24361,0.00244
10:33:39.189534,6.26443,0.00596,-0.23412,-19.54216,0.00329,-1.46108,-0.00028,-0.00635,0.00220,0.01354,0.99253,6.25306,0.00244
10:33:39.200740,6.27564,0.00681,-0.23471,-19.57135,0.48454,-1.28595,-0.00166,-0.00818,0.00342,0.01348,0.99393,6.26431,0.00488
10:33:39.209529,6.28444,0.00525,-0.23630,-19.59568,0.32704,-1.28595,0.00353,-0.00222,0.00360,0.01488,0.99168,6.27400,0.00000
10:33:39.220762,6.29566,0.00597,-0.23335,-19.61514,0.52829,-1.15459,-0.00105,-0.00222,0.00396,0.01751,0.99137,6.28431,0.01709
10:33:39.231934,6.30683,0.00632,-0.22918,-19.63946,0.61579,-1.08162,-0.00089,0.00221,-0.00317,0.01726,0.98881,6.29552,0.00244
10:33:39.241905,6.31681,0.00610,-0.21698,-19.65892,0.89579,-1.02324,-0.00257,-0.00207,0.00092,0.02428,0.98771,6.30545,0.00244
10:33:39.252340,6.32725,0.00619,-0.20875,-19.67514,0.93079,-0.97459,0.00185,-0.00238,-0.00531,0.01909,0.98972,6.31586,0.00000
10:33:39.263605,6.33851,0.00688,-0.19804,-19.68811,1.09704,-0.93568,0.00063,-0.00039,-0.00781,0.01903,0.98826,6.32711,0.00244
10:33:39.273348,6.34801,0.00618,-0.19509,-19.69622,1.05329,-0.93568,-0.00257,0.00098,-0.01555,0.01311,0.98985,6.33649,0.01221
10:33:39.283646,6.35856,0.00637,-0.17773,-19.70595,1.17579,-0.88216,-0.00212,0.00205,-0.01781,0.02574,0.99003,6.34791,0.01465
10:33:39.294662,6.36955,0.00717,-0.16571,-19.71405,1.14079,-0.85784,0.00140,0.00328,-0.02068,0.02178,0.99058,6.35823,0.04151
10:33:39.303999,6.37891,0.00616,-0.15911,-19.72054,1.07954,-0.85784,0.00017,0.00007,-0.02239,0.01763,0.98850,6.36756,0.02442
10:33:39.314186,6.38909,0.00598,-0.14634,-19.73027,1.21954,-0.80919,-0.00013,0.00236,-0.02373,0.02184,0.98405,6.37793,0.00488
10:33:39.324912,6.39981,0.00620,-0.13588,-19.74000,1.19329,-0.78000,0.00185,-0.00024,-0.03007,0.01995,0.99125,6.38822,0.01709
10:33:39.335447,6.41035,0.00623,-0.12293,-19.75459,1.01829,-0.73622,0.00079,-0.00238,-0.02818,0.02428,0.98454,6.39905,0.00733
10:33:39.345813,6.42073,0.00625,-0.11846,-19.76919,0.89579,-0.69243,-0.00334,-0.00619,-0.02940,0.01714,0.98771,6.40908,0.09768
10:33:39.356194,6.43110,0.00626,-0.10027,-19.78216,1.08829,-0.65351,-0.00181,-0.00406,-0.02653,0.03001,0.98448,6.41967,0.06593
10:33:39.367744,6.44207,0.00687,-0.08942,-19.79351,0.72079,-0.61946,0.00155,-0.00467,-0.02306,0.02586,0.98399,6.43078,0.10012
10:33:39.377227,6.45162,0.00592,-0.07616,-19.80811,0.78204,-0.61946,0.00124,-0.00497,-0.02458,0.02959,0.98899,6.44032,0.02442
10:33:39.386747,6.46165,0.00574,-0.06945,-19.82432,1.08829,-0.52703,0.00277,-0.00283,-0.01976,0.01757,0.98789,6.45098,0.00488
10:33:39.397720,6.47261,0.00608,-0.06827,-19.84054,0.59829,-0.47838,0.00323,-0.00360,-0.01867,0.01751,0.98954,6.46128,0.00488
10:33:39.408196,6.48310,0.00620,-0.05462,-19.85838,0.63329,-0.42486,0.00185,-0.00314,-0.00915,0.03141,0.99046,6.47172,0.02442
10:33:39.419496,6.49379,0.00669,-0.04684,-19.87622,0.62454,-0.37135,-0.00089,-0.00665,-0.00964,0.02477,0.99119,6.48248,0.01954
10:33:39.428590,6.50349,0.00599,-0.03748,-19.89730,0.60704,-0.37135,-0.00135,-0.00558,-0.00244,0.02763,0.98930,6.49216,0.00000
10:33:39.439166,6.51407,0.00620,-0.02946,-19.91514,0.49329,-0.25459,0.00094,-0.00680,-0.00689,0.02708,0.99125,6.50269,0.00244
10:33:39.450537,6.52524,0.00671,-0.02308,-19.92973,0.30954,-0.21081,-0.00273,-0.00512,-0.00445,0.02721,0.99094,6.51409,0.00000
10:33:39.460696,6.53561,0.00633,-0.02177,-19.94108,0.37954,-0.17676,0.00109,-0.00360,-0.00525,0.02111,0.98972,6.52417,0.00977
10:33:39.471652,6.54656,0.00692,-0.01649,-19.95243,0.37954,-0.14270,-0.00059,-0.00451,-0.00238,0.02525,0.98850,6.53523,0.00000
10:33:39.481449,6.55634,0.00599,-0.01137,-19.96216,0.09954,-0.14270,-0.00120,-0.00375,-0.00159,0.02879,0.98850,6.54509,0.00244
10:33:39.492785,6.56767,0.00695,-0.00982,-19.97351,0.07329,-0.07946,-0.00135,-0.00421,-0.00201,0.02507,0.99259,6.55633,0.00000
10:33:39.502802,6.57687,0.00578,-0.00455,-19.97838,0.11704,-0.07946,0.00338,-0.00283,-0.00415,0.02904,0.99210,6.56589,0.00000
10:33:39.512669,6.58757,0.00599,0.00134,-19.98324,0.35329,-0.05027,0.00002,-0.00100,-0.00817,0.02696,0.99162,6.57621,0.00244
10:33:39.524041,6.59895,0.00701,0.01035,-19.98811,0.10829,-0.03568,0.00109,-0.00115,-0.00921,0.03349,0.99088,6.58676,0.00000
10:33:39.533227,6.60812,0.00598,0.01391,-19.99297,-0.00546,-0.02108,-0.00151,0.00205,-0.01019,0.02861,0.98722,6.59677,0.00000
10:33:39.544475,6.61938,0.00688,0.01807,-19.99622,0.18704,-0.01135,-0.00028,0.00389,-0.01269,0.02690,0.98698,6.60805,0.00244
10:33:39.554839,6.62973,0.00688,0.01893,-19.99784,-0.12796,-0.00649,-0.00013,0.00022,-0.01342,0.02708,0.98796,6.61834,0.01221
10:33:39.565232,6.64014,0.00693,0.01844,-19.99946,-0.30296,-0.00162,-0.00273,0.00175,-0.01623,0.02757,0.99107,6.62835,0.00000
10:33:39.576428,6.65133,0.00744,0.01946,-19.99946,-0.19796,-0.00162,-0.00425,0.00129,-0.01580,0.02836,0.98881,6.63975,0.00000
10:33:39.585809,6.66072,0.00613,0.01165,-20.00108,-0.46046,-0.00162,0.00063,0.00175,-0.01739,0.02068,0.98966,6.64934,0.00244
10:33:39.596794,6.67168,0.00673,0.00840,-20.00432,-0.42546,0.01297,-0.00257,0.00297,-0.01623,0.02599,0.99009,6.66008,0.01221
10:33:39.607221,6.68123,0.00591,-0.00022,-20.01081,-0.60921,0.01297,-0.00166,0.00434,-0.02098,0.02147,0.98899,6.67012,0.01465
10:33:39.616856,6.69176,0.00595,-0.00193,-20.01568,-0.69671,0.04703,0.00140,-0.00070,-0.02184,0.03056,0.99088,6.68044,0.00977
10:33:39.627764,6.70267,0.00649,-0.00989,-20.02054,-0.63546,0.06162,0.00369,-0.00146,-0.02312,0.02287,0.98924,6.69120,0.01465
10:33:39.636796,6.71171,0.00533,-0.01697,-20.02378,-0.72296,0.06162,0.00430,-0.00131,-0.02233,0.02409,0.98826,6.70111,0.01709
10:33:39.649136,6.72402,0.00728,-0.02818,-20.02703,-0.93296,0.08108,-0.00166,-0.00314,-0.01848,0.02336,0.98789,6.71272,0.00488
10:33:39.658078,6.73231,0.00536,-0.03802,-20.03351,-0.92421,0.08108,-0.00120,-0.00222,-0.01781,0.02208,0.98832,6.72188,0.00244
10:33:39.669107,6.74401,0.00670,-0.05094,-20.03676,-1.25671,0.11027,0.00079,-0.00131,-0.01568,0.02330,0.98704,6.73210,0.01954
10:33:39.678935,6.75383,0.00616,-0.06671,-20.04000,-1.23046,0.12000,0.00338,-0.00558,-0.01641,0.01982,0.99168,6.74249,0.01709
10:33:39.688947,6.76386,0.00600,-0.07858,-20.04486,-1.16921,0.13459,0.00476,-0.00390,-0.01196,0.02281,0.99058,6.75252,0.01221
10:33:39.702516,6.77702,0.00874,-0.09239,-20.04973,-1.09921,0.14919,0.00048,-0.00131,-0.01092,0.02166,0.98979,6.76421,0.00733
10:33:39.709435,6.78434,0.00589,-0.09841,-20.05297,-1.29171,0.14919,0.00140,0.00205,-0.00659,0.02873,0.98814,6.77307,0.00977
10:33:39.720613,6.79550,0.00669,-0.11249,-20.05784,-1.02921,0.17351,-0.00135,0.00037,-0.00390,0.01934,0.98942,6.78415,0.01954
10:33:39.731248,6.80614,0.00636,-0.12684,-20.06108,-1.23921,0.18324,0.00201,0.00098,-0.00683,0.02086,0.98979,6.79482,0.00244
10:33:39.741095,6.81599,0.00601,-0.14128,-20.06432,-1.30046,0.18324,0.00292,0.00098,-0.00470,0.02001,0.99088,6.80464,0.00244
10:33:39.750950,6.82586,0.00552,-0.15746,-20.06757,-1.37921,0.20270,0.00369,0.00236,-0.00775,0.01976,0.99290,6.81515,0.00000
10:33:39.760486,6.83540,0.00469,-0.17154,-20.06919,-1.20421,0.20757,0.00185,0.00160,-0.00659,0.01928,0.99070,6.82531,0.01465
10:33:39.773408,6.84833,0.00700,-0.18879,-20.07243,-1.14296,0.21730,-0.00135,0.00114,-0.00836,0.01726,0.99021,6.83746,0.01709
10:33:39.782670,6.85757,0.00600,-0.19789,-20.07568,-0.99421,0.21730,0.00491,0.00389,-0.00921,0.02129,0.98850,6.84697,0.02198
10:33:39.793250,6.86815,0.00639,-0.20709,-20.07892,-0.97671,0.23676,0.00216,-0.00192,-0.00945,0.02123,0.99137,6.85679,0.01221
10:33:39.803370,6.87828,0.00610,-0.21934,-20.08054,-0.93296,0.24162,0.00277,0.00358,-0.01403,0.01812,0.98881,6.86766,0.00488
10:33:39.812864,6.88778,0.00524,-0.23486,-20.08054,-1.13421,0.24162,0.00185,0.00266,-0.01781,0.01488,0.98942,6.87715,0.00977
10:33:39.825183,6.89937,0.00635,-0.25079,-20.08378,-0.99421,0.25135,0.00185,-0.00008,-0.01958,0.01470,0.98905,6.88850,0.01954
10:33:39.834586,6.90930,0.00591,-0.26075,-20.08378,-1.04671,0.25135,0.00216,0.00312,-0.01812,0.01995,0.98680,6.89817,0.01465
10:33:39.845651,6.92055,0.00680,-0.27149,-20.08541,-0.68796,0.25622,-0.00089,0.00190,-0.02178,0.01610,0.99064,6.90923,0.03175
10:33:39.854692,6.92960,0.00549,-0.27615,-20.08541,-0.53921,0.25622,0.00124,-0.00008,-0.01921,0.02019,0.98826,6.91894,0.01709
10:33:39.866181,6.94108,0.00657,-0.28667,-20.08541,-0.48671,0.25622,0.00002,-0.00054,-0.02105,0.01354,0.98911,6.93001,0.02930
10:33:39.876152,6.95107,0.00539,-0.29713,-20.08541,-0.74921,0.25622,0.00155,0.00007,-0.01818,0.01616,0.98869,6.94042,0.00733
10:33:39.887230,6.96212,0.00623,-0.30673,-20.08703,-0.59171,0.26108,0.00063,0.00144,-0.01781,0.01513,0.99040,6.95082,0.01465
10:33:39.897315,6.97223,0.00614,-0.31546,-20.08703,-0.29421,0.26108,0.00109,-0.00131,-0.02080,0.01251,0.98899,6.96143,0.00733
10:33:39.908666,6.98357,0.00701,-0.32073,-20.08703,-0.18046,0.26108,0.00048,-0.00299,-0.01830,0.01501,0.98863,6.97219,0.00733
10:33:39.917959,6.99286,0.00595,-0.32754,-20.08865,-0.49546,0.26108,-0.00089,-0.00100,-0.01684,0.01616,0.98875,6.98151,0.00977
10:33:39.928769,7.00367,0.00640,-0.33086,-20.09189,-0.46046,0.27568,0.00033,-0.00482,-0.01159,0.02043,0.98728,6.99230,0.01709
10:33:39.939800,7.01471,0.00707,-0.33532,-20.09514,-0.14546,0.28541,0.00185,-0.00161,-0.01177,0.01531,0.99027,7.00340,0.00977
10:33:39.949528,7.02443,0.00660,-0.33676,-20.10000,-0.12796,0.28541,-0.00028,-0.00299,-0.00732,0.01830,0.98918,7.01320,0.00488
10:33:39.959418,7.03432,0.00612,-0.34212,-20.10324,-0.24171,0.30973,0.00247,-0.00406,-0.00994,0.01507,0.99271,7.02300,0.00488
10:33:39.968922,7.04384,0.00529,-0.34693,-20.10811,-0.39046,0.32432,0.00247,-0.00054,-0.00921,0.01739,0.98954,7.03316,0.00977
10:33:39.980353,7.05526,0.00640,-0.35111,-20.11297,-0.11921,0.33892,-0.00059,-0.00070,-0.00805,0.01494,0.98863,7.04383,0.00977
10:33:39.990485,7.06519,0.00597,-0.35366,-20.11784,-0.06671,0.35351,0.00094,-0.00085,-0.00714,0.01610,0.98942,7.05402,0.00733
10:33:40.001303,7.07622,0.00621,-0.35516,-20.12432,0.14329,0.37297,0.00063,0.00129,-0.00775,0.01458,0.98893,7.06571,0.00977
10:33:40.012134,7.08705,0.00662,-0.35831,-20.13081,-0.13671,0.39243,0.00124,-0.00100,-0.00604,0.01623,0.99003,7.07639,0.01221
10:33:40.023065,7.09728,0.00602,-0.35572,-20.13568,0.11704,0.39243,0.00415,0.00007,-0.00836,0.01976,0.98661,7.08620,0.01709
10:33:40.033869,7.10878,0.00704,-0.35252,-20.14054,0.37079,0.42162,0.00506,0.00037,-0.01275,0.01757,0.98802,7.09638,0.01221
10:33:40.043902,7.11882,0.00665,-0.35153,-20.14216,0.29204,0.42649,0.00247,-0.00039,-0.01311,0.01586,0.98918,7.10698,0.00244
10:33:40.053565,7.12847,0.00594,-0.35098,-20.14541,0.30079,0.43622,0.00292,-0.00131,-0.01519,0.01543,0.98966,7.11713,0.01221
10:33:40.064854,7.13975,0.00687,-0.34686,-20.14703,0.20454,0.44108,-0.00257,-0.00100,-0.01708,0.02037,0.98820,7.12838,0.02198
10:33:40.073572,7.14848,0.00524,-0.34564,-20.14865,0.12579,0.44108,0.00445,-0.00268,-0.01934,0.01836,0.98948,7.13805,0.01954
10:33:40.085276,7.16016,0.00608,-0.34626,-20.15027,0.10829,0.45081,0.00063,-0.00222,-0.01641,0.01629,0.98716,7.14882,0.00977
10:33:40.095840,7.17075,0.00630,-0.34366,-20.15027,0.52829,0.45081,-0.00288,0.00037,-0.01586,0.01507,0.98716,7.15924,0.00977
10:33:40.107173,7.18205,0.00668,-0.34367,-20.15027,0.14329,0.45081,-0.00135,0.00007,-0.01653,0.01653,0.98857,7.17056,0.02442
10:33:40.116861,7.19177,0.00601,-0.34340,-20.15189,0.00329,0.45081,0.00140,-0.00268,-0.01806,0.01867,0.98966,7.18040,0.02198
10:33:40.128026,7.20293,0.00648,-0.34424,-20.15351,0.24829,0.46054,0.00048,-0.00115,-0.02025,0.01427,0.98899,7.19157,0.01954
10:33:40.138848,7.21374,0.00693,-0.34331,-20.15351,0.22204,0.46054,0.00124,-0.00344,-0.01610,0.01671,0.98771,7.20236,0.01954
10:33:40.148400,7.22331,0.00614,-0.34245,-20.15514,0.18704,0.46054,-0.00074,-0.00131,-0.01598,0.01732,0.98820,7.21199,0.01709
10:33:40.158734,7.23363,0.00609,-0.33953,-20.15676,0.34454,0.47027,-0.00273,0.00007,-0.01653,0.01775,0.99040,7.22232,0.01465
10:33:40.168918,7.24382,0.00604,-0.33548,-20.15676,0.33579,0.47027,-0.00089,-0.00406,-0.01311,0.01928,0.98918,7.23241,0.01709
10:33:40.179921,7.25412,0.00599,-0.33487,-20.15838,0.25704,0.47514,0.00170,0.00068,-0.01519,0.01604,0.99131,7.24350,0.01709
10:33:40.190054,7.26495,0.00646,-0.33027,-20.16000,0.20454,0.48000,0.00017,-0.00161,-0.01122,0.02166,0.99131,7.25308,0.00977
10:33:40.200102,7.27501,0.00616,-0.32761,-20.16000,0.37954,0.48000,0.00017,-0.00299,-0.01196,0.01714,0.98936,7.26365,0.00733
10:33:40.211170,7.28522,0.00601,-0.32258,-20.16324,0.15204,0.48973,-0.00105,-0.00283,-0.00982,0.02257,0.98759,7.27434,0.02686
10:33:40.220708,7.29560,0.00591,-0.32274,-20.16486,0.23954,0.48973,-0.00135,-0.00238,-0.00769,0.01586,0.98942,7.28432,0.00488
10:33:40.231189,7.30609,0.00621,-0.32019,-20.16811,0.33579,0.50432,0.00247,-0.00451,-0.00927,0.01775,0.99101,7.29475,0.02198
10:33:40.242169,7.31708,0.00696,-0.31819,-20.16973,0.24829,0.50919,0.00247,-0.00131,-0.01275,0.01800,0.98905,7.30576,0.00733
10:33:40.252502,7.32741,0.00693,-0.31224,-20.17459,0.33579,0.52378,0.00445,-0.00039,-0.00921,0.02178,0.98905,7.31600,0.01954
10:33:40.263237,7.33729,0.00580,-0.31284,-20.17946,0.37954,0.53838,-0.00242,-0.00100,-0.00854,0.01360,0.99088,7.32683,0.01709
10:33:40.273608,7.34851,0.00673,-0.31431,-20.18595,0.14329,0.55784,-0.00013,0.00068,-0.01202,0.01555,0.99003,7.33720,0.01465
